OBJECTID,Full Road Name,Internal Created User,Internal Created Date,Internal Edited User,Internal Edited Date,GlobalID,StatePlane_Length,SHAPE__Length
1596,Tampa Rd,,,,,42e05439-9411-4c69-95b5-02a41bb445d4,1620.39287206255,559.30714824045
1597,Tampa Rd,,,,,fa8e20ed-a92c-44e4-9ab8-4a39c3fefe5c,3938.49090159189,1362.3410899967
1598,I-275,,,,,67c6c2dc-1a9d-476a-9a14-964a87c32ee9,567.618571740963,196.33033209926
1599,I-275,,,,,f94b4e83-c76a-48b5-b416-4018f5265f5c,157.534918447013,54.4887740577583
1600,I-275,,,,,b666b5cd-0d33-40ca-abc5-87d3df6ec5a6,1679.90477554167,579.769426640753
1601,Tyrone Blvd N,,,,,c77fbdd4-dc0d-4238-83ea-a1df0bdbd185,1562.60811564735,539.201314013621
1602,Bay Pines Blvd,,,,,eb1a8766-e0dc-41cf-b91b-8cd13749003f,3541.9381363622,1220.08341015963
1603,22nd Ave N,,,,,23efd0f5-5a28-4b2d-8c57-2999f4687461,165.053089043518,56.8272583983894
1604,66th St N,,,,,2a21bb47-137b-4c59-a814-eaa001046caa,278.389601561539,96.3689101999776
1605,Curlew Rd,,,,,68f25435-3fda-453d-abb6-a264d72d646e,1815.57314993352,626.571310323015
1606,Mcmullen Booth Rd,,,,,a44e0ff1-1987-48dc-9410-a955cb412645,5117.91069605149,1775.18695722186
1607,SR 580,,,,,cc45fc33-c26f-4d1c-9faa-a8a336b6a086,1145.44647166375,396.240993675658
1608,Gulf Blvd,,,,,cf661878-b823-479e-bbae-8c49e995e443,409.894650267545,141.676650561164
1609,SR 580,,,,,bb730e6c-9d68-4c80-bef6-3212fd0bc47d,2403.19033916718,831.447043200284
1610,SR 580,,,,,6011625c-c777-42c3-bb12-1abcf6e07552,765.52826488584,264.215676648735
1611,SR 580,,,,,251b3bc2-c701-4c8f-a71d-b841f005bb18,710.751569181138,245.289292600965
1612,Gulf Blvd,,,,,a92c24f5-fd03-4893-864a-2ebd0f3e3838,1432.56546075818,495.13250885437
1613,8th St N,,,,,c7d63368-3e77-4d43-ac22-89a84aec267a,36.332668358513,12.5733090810802
1614,8th St N,,,,,64cb02dd-c302-4283-99a2-27eda431c5fa,252.479160584541,87.3743772595388
1615,8th St N,,,,,a79c39aa-82bb-431a-b68f-e5abf978900f,55.0072255681393,19.0344504426446
1616,I-375,,,,,19f2d72e-058b-40c5-ba51-45c8a65946f7,1532.40294749471,527.564262348219
1617,Ulmerton Rd,,,,,4739b5f2-849f-4062-bd71-5c380041af6f,140.072109114372,48.2709041508902
1618,Ulmerton Rd,,,,,2db5a376-1f5c-4f9e-b423-780e6ced9893,135.8475789724,46.8151983119205
1619,US Highway 19 N,,,,,be440362-04cf-4419-837f-aa876fadfd5e,494.932440190662,171.150465308029
1620,US Highway 19 N,,,,,0c3880ff-309e-4413-91b8-0868749e3587,590.532846406437,204.225313781419
1621,US Highway 19 N,,,,,ce8127a4-5ea4-4460-bc19-0ad9acdb5f0d,1263.9005782898,437.359884050414
1622,US Highway 19 N,,,,,4878b162-c83f-4a8b-8c9f-f53c6180906b,216.627128548138,74.9442896545725
1623,US Highway 19 N,,,,,072809d6-363a-4605-af94-a96a03775e98,194.956781898986,67.4698945707274
1624,49th St N,,,,,eba95857-3e95-4005-9f42-2382e20b922a,385.305496450697,133.400316771171
1625,US Highway 19 N,,,,,b7fb914a-76c8-4315-96e4-e51e5938bbe8,296.067014749936,102.408547662493
1626,Park Blvd N,,,,,33865eae-0950-4aab-8285-84661e4c6e07,366.573107751794,126.262707118689
1627,Park Blvd N,,,,,16940df6-b007-426e-9443-de8560a38ac3,1450.90591683721,499.752419287126
1628,Park Blvd N,,,,,349b44ea-6d9c-4165-b016-bf8dd6248639,269.355542780407,92.7800408333626
1629,Seminole Blvd,,,,,dda168ad-20cf-4e45-ab98-0c47d70ec3f2,523.906041798229,181.425733812643
1630,Seminole Blvd,,,,,2b579882-ddfe-44b2-8051-a77b3ce10c7f,282.28575692852,97.7520261135036
1631,Belcher Rd,,,,,63284c64-915c-4b6e-96d1-cf22bcd0411e,5113.73673540057,1768.8686487615
1632,Seminole Blvd,,,,,473cf14d-1afc-430c-86c2-64c4126990ea,877.825077364368,304.006333013824
1633,Ulmerton Rd,,,,,9a50cf57-cbfc-47f0-a858-5d8ec03ba165,1550.90111096386,536.02984329576
1634,Walsingham Rd,,,,,d1b11bd1-4676-46f1-8ef9-67c038b63ef6,1592.8110707868,548.936518981901
1635,Mcmullen Booth Rd,,,,,f1e5d215-4459-4e07-8286-c9554af3221a,849.848267314578,294.628902396264
1636,Mcmullen Booth Rd,,,,,394ec917-c495-4a35-b8be-13a5655751d8,548.563736312323,190.170768017337
1637,S Belcher Rd,,,,,5b6f8004-5c8c-4d8c-b166-cedf30984e6b,281.201442392634,97.4636583673225
1638,S Missouri Ave,,,,,351776b9-2c86-4bce-a6e4-cd98ee678dfd,1325.27685018052,459.334836321463
1639,S Missouri Ave,,,,,d4f4d650-1fda-4ecf-a0ce-bb84d8ed9ca7,660.122519355173,228.786134523359
1640,S Missouri Ave,,,,,d737f113-f658-4675-bc0e-ea136715fe11,663.108699444084,229.817329462588
1641,S Missouri Ave,,,,,aea94813-e8cf-467b-b970-fe09507e3bd5,666.806702632664,231.094040183674
1642,Roosevelt Blvd,,,,,8497dc75-1f3f-4c96-98bd-224cc780deeb,2290.82644426094,791.081566542238
1643,118th Ave N,,,,,2e307c20-fcb4-4d00-a9e8-644723bc9b19,2653.80126849033,914.421199530313
1644,118th Ave N,,,,,42600216-314c-4535-aaac-a2c3c39d3442,986.737253249694,340.000702621188
1645,118th Ave N,,,,,68c241bb-f99e-4b62-bb6f-e0660a56ba0f,1375.59130632389,474.003694532889
1646,118th Ave N,,,,,f450dc6b-7433-49e9-93d5-f7464416ed25,357.3003807373,123.126880909823
1647,Park Blvd N,,,,,2330bdbe-34a2-4b61-8522-8433b4dcd648,395.588498365121,136.260814593749
1648,118th Ave N,,,,,c501353b-434e-49de-b955-598d955e05c5,3787.01006487713,1304.90469390587
1649,Belcher Rd,,,,,8e5d3fe3-26ef-4275-ac73-f673f0df3c01,660.006227021667,228.628084535122
1650,Ulmerton Rd,,,,,6592e980-2973-42f2-9565-84581271053b,1604.09917294762,552.795916631644
1651,Ulmerton Rd,,,,,01af32e3-7eab-4f26-abc9-b4497a5aaf1a,1251.93851274188,431.4374388517
1652,Access Rd,,,,,4b38c41c-bb14-470c-98aa-c15d12ce9e30,151.351356311962,52.2634390648569
1653,Access Rd,,,,,c8baf97b-e50e-48ee-9880-3ca0cba39ec5,92.7053302519998,31.9887272630099
1654,I-275,,,,,df922cf9-78b2-43eb-a70d-8adf49288d91,979.576452217287,338.915664523993
1655,Access Rd,,,,,aea442d7-2b1c-4d13-aff4-cdc3d414e91e,583.138310071997,201.49905447887
1656,Ulmerton Rd,,,,,68c826b7-1019-4af6-9bfd-ac273abf94d0,632.613392140877,218.008881422527
1657,Curlew Rd,,,,,144eecf3-3b2f-4994-a040-c8da72ba218e,50.7289848909077,17.5278990450454
1658,Bayshore Blvd,,,,,c2c41e47-c7b0-44d3-966c-3982ec496ac5,656.053420988401,227.492728041504
1659,Curlew Rd,,,,,db8df6ad-ce13-4d5a-9909-e761228fde8e,1111.34767771098,383.631374330679
1660,Park Blvd N,,,,,7f6365eb-b341-4853-80c3-5a3b5c31f15c,212.083812541624,73.0504454557616
1661,I-275,,,,,f2bb78e3-c50e-4e6a-8586-ff0289fde821,24927.5174115731,8602.17707034876
1662,4th St N,,,,,aca87e0b-cbd7-474c-99cf-0f98735e9779,1483.10865468029,513.732125323774
1663,Roosevelt Blvd,,,,,e4738a8f-ff6e-4f17-b402-8bbbed4a2ecf,607.959865749368,209.555220566
1664,I-275,,,,,9ddda87c-8dae-4fd5-a3b5-299fe1668c24,1301.12426679944,449.934431228127
1665,I-275,,,,,a35c575c-3489-4717-81d4-30dd5f833093,1518.68262695859,524.742534867801
1666,I-275,,,,,d09a9238-bf97-4b7a-beaf-bbb28bde9597,1598.32168360326,552.398576103286
1667,I-375,,,,,962421f1-7b60-47c6-8910-6ad3ce74cab2,341.802283946761,117.672254423048
1668,SR 580,,,,,e9218a6e-f298-49a8-8798-22440b763de5,975.355427945185,337.290050799187
1669,SR 580,,,,,3080769a-1086-48f5-b909-a5e76cb1e304,486.680094064881,167.924365275129
1670,US Highway 19 N,,,,,23bdc6bd-ad1a-4aa1-8bd4-4ce33a0321e6,2191.19301956364,759.375542494157
1671,I-275,,,,,47599ce3-db59-47e0-b02b-0967e50214e4,364.948827161839,126.34602869145
1672,22nd Ave N,,,,,d2f9d467-f2df-4791-a07e-e3eb7ecae161,640.123235681602,220.39308783125
1673,Gulf Blvd,,,,,689b9ee7-08e8-4027-955b-2c615d2bc5d6,310.980744643922,107.289208589746
1674,Pasadena Ave S,,,,,1b99da25-1899-4057-918d-97da0bb51aad,429.674915350169,148.603620683994
1675,Gulf Blvd,,,,,f2f173df-8686-45a4-838f-5e5fe1fd6a37,215.756920809819,74.6272400990886
1676,Gulf Blvd,,,,,775fa658-8a75-403a-98e0-054b58b10979,131.505360515719,45.4199903097198
1677,S Myrtle Ave,,,,,b4abb8fa-c5b3-4bce-8614-c970d28b40d0,329.135777805279,114.084169904843
1678,East Lake Rd,,,,,8a8d8575-702d-4b65-bd9b-54f102328451,539.626447167425,187.304812404129
1679,Gandy Blvd,,,,,d29df7fd-f1bc-4b9e-8a3d-1a1e282fbf53,425.20190471737,146.754994531359
1680,Tampa Rd,,,,,d893a17c-a16c-42aa-8e85-8ec5860e92ed,442.490658834062,152.790198828077
1681,8th St N,,,,,d594e4c8-4b15-4c0b-994e-bd60f23ba2c6,170.928596393386,59.1326038045084
1682,54th Ave N,,,,,45d380f4-3170-46d2-9cf7-0bb2eed7e8c7,253.689426498566,87.3701148053088
1683,Gulf Blvd,,,,,2efc8cd0-b339-4559-acbf-73b002a018fc,578.418147294344,200.380807257001
1684,Dr Martin Luther King Jr St S,,,,,afa3cf3d-71b8-4ba0-9d96-8206871f1da0,192.151187858323,66.3351674398261
1685,US 19A,,,,,9e8f340d-5490-4f18-a69e-a5a41fbeeb11,331.770008918992,115.132589672786
1686,5th Ave N,,,,,427b8644-b370-477e-a396-4a879867f00c,411.701650176154,141.728139741641
1687,Ridge Rd Sw,,,,,d56d362e-ff61-4852-9ec0-8177cfb01821,206.301008026032,71.4719626538104
1688,Pasadena Ave S,,,,,367c0357-01ae-424c-9085-da16802cc6ae,383.200164354813,132.467084021208
1689,Tampa Rd,,,,,f4040eeb-d0a4-4f1f-b5c1-b5463989b31e,321.007619156009,110.801737793717
1690,Seminole Blvd,,,,,d4218e2f-b88e-4e7a-aab9-8fbfbf275e23,337.286935553433,116.780694321979
1691,Gandy Blvd,,,,,a04b9ea8-6b77-4cc6-ac17-4ecbc5c79d90,1162.87325377523,400.847041643988
1692,Seminole Blvd,,,,,0090c8d4-ba7b-48b5-8290-90c1d2f30659,416.184540271632,144.100179156638
1693,Causeway Blvd,,,,,b7375c9b-ddae-4c60-a9fe-5a2df1d286ac,496.325114843672,171.396411967694
1694,Gulf Blvd,,,,,f7e970c4-8d6c-483d-8c38-e5526814bbb7,1108.8346725324,382.801484547967
1695,Ulmerton Rd,,,,,be0bf91c-8cc7-4798-9b81-0cfccfc47b58,294.995373011691,101.65961284449
1696,54th Ave N,,,,,eba51baf-4b1a-45f0-8e84-0cf7225aa4d6,221.231317740932,76.189395010705
1697,54th Ave N,,,,,54f8ecea-2748-4297-ba75-1432ccdfa264,441.758734944545,152.136247903298
1698,US Highway 19 N,,,,,0c94958a-f763-4d9e-bca1-2597e2ae398c,136.380875174679,47.2597933905799
1699,I-275,,,,,2e7ef3fa-15c2-4f30-bf0d-192ce78601cb,342.43294578799,118.488995021876
1700,I-275,,,,,98ed8881-c251-4dd9-b052-4647b45ca9e1,1440.12709779331,497.500705037056
1701,I-275,,,,,8103e572-cfff-4e05-9806-b6ddc8eb53e4,178.080452866605,61.5992333820943
1702,I-275,,,,,10078ef5-06cb-47e8-a2ac-f7e25809e45f,158.669418942471,54.9068479959496
1703,I-375,,,,,03df4721-a88f-4aff-87cc-fe028dfd6725,708.406495917453,243.988061255342
1704,I-275,,,,,feecdf7d-a630-4d85-91fa-566d95d01ace,1179.60970245934,406.338122208646
1705,I-275,,,,,0cc334a6-be93-4d8e-96d9-d24336ca9033,236.79617443471,81.7728957313633
1706,I-275,,,,,2ff249bd-4fb9-4354-8e27-c5a7ff41d391,766.204662592843,264.294293385371
1707,I-275,,,,,19cc27f3-1d90-4d00-8316-d21a48401023,310.48423665409,107.440141895757
1708,I-275,,,,,4a1862c8-25ce-40e2-ac87-ec16ef747180,324.105996716845,112.155485931602
1709,I-275,,,,,6be6d3d8-3f04-485a-b86e-93afc1dc3a16,138.70670863722,47.9985611183404
1710,I-275,,,,,9b53fd3d-7a82-4dcd-b95f-cf30924b03e6,187.449944606574,64.8656166276009
1711,I-275,,,,,b53a8781-1800-4482-82c2-1e58147d17f7,294.769087929994,101.98240306154
1712,22nd Ave S,,,,,b9b133fd-a6db-4141-bb7b-b69c24225343,666.900885823168,229.519755932316
1713,22nd Ave S,,,,,6226a975-2e96-4873-b236-13b459f46c73,218.78217477888,75.2962150466389
1714,I-275,,,,,741df772-944f-4e75-8c90-137fda8a7815,349.696621725571,120.802687486954
1715,I-275,,,,,a25bce70-0f9f-48e8-ba3b-276fe017ab0d,284.157295431929,98.3086785598776
1716,I-275,,,,,1d89086a-1865-4302-a9c9-0d655e562c4f,717.866332491443,248.374056837839
1717,I-275,,,,,1f5d1d08-c0f0-4b50-aaa3-eeedea311032,2921.39367137284,1010.41002373505
1718,I-275,,,,,5c745bea-1096-4f20-bb8e-654d564af701,605.339186205989,208.519368221069
1719,I-275,,,,,81632977-6dfa-4e9a-bf14-f5267fe5bff5,220.789252805161,76.3660446478996
1720,54th Ave S,,,,,8cff8b24-6ff5-4265-9b9d-004f4f2012b4,104.365393905285,35.9088198657282
1721,I-275,,,,,86d2152f-3acd-442f-a9c2-eb152a573d96,2211.50636507518,764.889571383524
1722,54th Ave S,,,,,1a0d6056-4e48-49de-897e-a98414a6d74a,613.606079231954,211.190373753365
1723,54th Ave S,,,,,09e41d55-022f-4dec-80c1-edf4b04d08da,887.18036479014,305.403550600433
1724,I-275,,,,,f62fdc6c-1487-49c6-b5e5-71f2cd4ee438,697.869825368276,241.601236404481
1725,I-275,,,,,b74e26b6-cbed-48a9-9656-510a0b938eb5,1552.5510370152,537.053657245951
1726,I-275,,,,,7b36f4c0-6ea3-4b54-9467-d81449aabe46,422.181069136847,146.050163886364
1727,I-275,,,,,ae21c780-6814-4212-8ee8-1c32d05c136b,1764.60592354578,611.099606839768
1728,I-275,,,,,00e8e378-d79d-4f3a-b79b-d95a2c145981,92.6049967864138,32.0688219113338
1729,Gandy Blvd,,,,,54233759-c1ee-4baf-97ba-28cdf6c8d404,484.522709727785,167.083085225047
1730,Gandy Blvd,,,,,aa4d3c4b-c18b-4ffe-a308-4c08d53208da,837.575626011264,288.838242102382
1731,I-275,,,,,54a66464-414f-47a4-a228-38086fbd2702,620.5038568491,214.43475475813
1732,54th Ave N,,,,,3a966747-16d1-43b9-ab9a-c13e1ff7b558,383.797374410501,132.175337080514
1733,54th Ave N,,,,,b433641f-ca92-4b34-9239-0812b90141ca,110.298363387525,37.985464358523
1734,I-275,,,,,6328866f-5811-49fc-a927-59e27629be59,1917.90558128803,663.745557716916
1735,I-275,,,,,26a59c44-005c-45de-83a9-52a0ace8319e,677.802378088566,234.589668189572
1736,Seminole Blvd,,,,,bd355427-3611-4c3d-be34-b0f2d8a2b03c,367.989420631624,127.473747392559
1737,Gulf Blvd,,,,,96aa422c-5a21-4933-be80-1588d05daf44,167.242884007192,57.9403744681253
1738,Gulf Blvd,,,,,70825cfa-c22d-4f7c-8bbe-1fbd33c43343,154.428526989524,53.5010108025099
1739,Gulf Blvd,,,,,720f5237-4185-4c53-8de0-bd4dd6e61a03,170.95628271428,59.2248418367039
1740,Seminole Blvd,,,,,414fbd57-9f58-4f0b-95b9-8cacbbf172fa,57.1481814884374,19.7966773149768
1741,Seminole Blvd,,,,,f66144dc-95d7-4810-bf68-ab2355e7af64,366.743452841726,127.045381509238
1742,Seminole Blvd,,,,,34f59f15-786f-49fc-a91b-e6ee00ccdf31,102.053788219903,35.3527190355837
1743,Seminole Blvd,,,,,8b7485e4-e5c7-4482-bdd4-1e2c31ccb6c4,95.8500424313517,33.2034500814346
1744,Seminole Blvd,,,,,b1253b2a-aad3-472d-8fa6-be29dbac1fe7,107.643578758717,37.2889277219928
1745,Gulf Blvd,,,,,9e203d2e-c81c-47d4-9cb4-8db1414e3b49,75.0355495487598,25.9906612911985
1746,US 19A,,,,,9fcfc2aa-763f-4173-95db-fabde08ad335,150.591578856148,52.1620500837696
1747,US 19A,,,,,07381ad2-656f-482c-81e4-aa204b88f9ad,58.750307488878,20.3563539573887
1748,Mcmullen Booth Rd S,,,,,edeb328d-043a-4ac4-bb2c-bd53f43cdaff,245.568326952344,85.1260469065736
1749,Seminole Blvd,,,,,097c5235-b5b3-4867-bf04-7f0bf3df9a96,56.7148092323543,19.6465050416752
1750,Seminole Blvd,,,,,3243d300-14b4-40b7-91ac-5fde7145f426,83.9411342780185,29.078059435007
1751,I-275,,,,,0b2b384d-bc7b-4305-982b-662574b451d9,445.821465341277,153.825718029965
1752,I-275,,,,,76784f3f-a16d-42b5-b1dd-3c3c57e690aa,894.585782568783,309.483175161623
1753,I-275,,,,,1988980d-a811-4b68-aabe-a23f1b495c8b,233.055559662466,80.6619485050728
1754,I-275,,,,,a5563b65-027a-4cdc-a0b9-33d867c7a441,288.265667113285,99.4738127146501
1755,I-275,,,,,f453554b-0a19-49e0-86ed-e9a6aea50923,176.910548828196,61.2302832796718
1756,I-275,,,,,194e1b1b-1714-4a2f-97d2-00473f4df034,406.643845441467,140.226993824325
1757,I-275,,,,,e184116f-04d7-4810-9085-5def5ade0e94,180.963605633331,62.6338166381709
1758,22nd Ave N,,,,,9ef55959-6731-4d1f-81c7-e410dfb007c5,196.808704826821,67.760607153594
1759,I-275,,,,,84f4e3bb-4e9e-4c21-89df-b726a2e8f42c,294.125984412074,101.521786212353
1760,I-275,,,,,667b0414-a8da-4cd2-a17d-c3faa141a355,184.564644174848,63.8796341272147
1761,I-275,,,,,e5a6a4e4-378c-484c-a545-58236376ba1e,1102.00463645864,381.446636969535
1762,US 19A,,,,,9c899f8e-7910-4fb5-9254-022ef6a7a417,845.836332753761,293.571128424996
1763,US 19A,,,,,c2b84335-9aa5-4b11-988b-cda96ea67f06,679.325556726914,235.778574846481
1764,I-275,,,,,4e5a5719-47a7-437e-8b2f-20a8e6a758aa,2210.71489907704,765.252397240553
1765,38th Ave N,,,,,ad85c75d-4217-4259-8140-bc23fb0864e9,286.859780205531,98.7781048021243
1766,I-275,,,,,5d6bbe65-983f-4225-86ee-dab3fcbe177a,305.433797680885,105.457858087662
1767,I-275,,,,,1ac8403e-da61-4cfe-b922-7aa2f075898c,1491.39269013379,515.704045054905
1768,I-275,,,,,e102c0e8-8adb-421b-8382-b13f28414359,352.507024147633,121.53947148867
1769,I-275,,,,,f722713c-9adc-498f-bcf9-3ae3fbeefdfe,1607.59790230607,556.401071336703
1770,I-275,,,,,6a430b64-1109-47e5-96bc-b016751816df,205.772033360228,71.2277087984776
1771,I-275,,,,,5f3344ce-d73c-44d1-808e-bd262a9ef3e0,146.832227470349,50.8260301276788
1772,I-275,,,,,6f789921-fce1-4015-8e33-25144a947c3b,235.052005950889,81.3485845229611
1773,I-275,,,,,5d764553-35e0-4278-a9d1-15ae0b033bee,212.822346873841,73.6400868587766
1774,I-275,,,,,85536b24-e508-4cd8-b920-4099b233fd4d,6778.64400995405,2346.61153948019
1775,54th Ave N,,,,,bbfb649d-f27d-40ba-9698-1ec206256988,168.775603646937,58.1243228484973
1776,I-275,,,,,3eece9ee-5220-4c25-8312-ccde00757a31,224.798249371264,77.6539435347701
1777,I-275,,,,,c5d23b65-b0fa-414b-b262-0347b14ec974,172.05290518293,59.5409449208647
1778,Gulf Blvd,,,,,efe9f14f-fcca-4dee-9a39-3ee31e2cc2e2,80.4356910460953,27.8188669742418
1779,Gulf Blvd,,,,,1532d0fe-90c2-45f0-93c5-7a58ebf28f1b,438.655619974276,151.699870166524
1780,Gulf Blvd,,,,,0f0d19e9-af7d-4605-9d8b-b47913a501e5,532.066381837061,184.013021311964
1781,Gulf Blvd,,,,,8cad9312-c66f-4291-bda7-5612ad996b39,663.16773297378,229.309149689472
1782,Park Blvd Bridge,,,,,7189073d-652e-4143-a28a-419d42e7bd2b,832.522117144985,288.178561839006
1783,Bayshore Blvd,,,,,bba09037-1542-45a4-82cb-713bc82f047e,774.932433721182,268.338571470271
1784,Bayshore Blvd,,,,,f7183af6-8e6e-4f06-a177-3ef47075f689,281.497700629821,97.3862884404965
1785,US Highway 19 N,,,,,c83f053f-6222-4d15-a6e6-512972506f30,201.783368017189,69.7658656095007
1786,US Highway 19 N,,,,,84598415-bb1a-4f7e-a7f3-902715edd156,161.792693503254,55.9395144422558
1787,Gandy Blvd,,,,,1b3bfb34-282e-41c3-a44a-020c5f87a0d2,1001.88199394278,346.096436780152
1788,Gandy Blvd,,,,,c1f03ad9-d51c-4a26-98ce-e680b4874ed2,250.850297310006,86.6710543160214
1789,Park Blvd N,,,,,927565b1-6440-4b3c-97ad-7e6d137c118a,1085.86807990705,374.048276127308
1790,US Highway 19 N,,,,,6f32ae48-9c7d-4377-93bd-17905a81c013,166.040424725812,57.3276507512767
1791,US Highway 19 N,,,,,1300fbb7-eaf1-4e87-abd9-818de7d05f72,159.723115826719,55.2934319934397
1792,US Highway 19 N,,,,,e9cb58ae-2fac-4191-8760-5e58aea9edbe,551.896641778714,191.18001351785
1793,US Highway 19 N,,,,,a426b024-ee1f-4449-8225-32a615fcb0a0,371.493582895823,128.597647099154
1794,US Highway 19 N,,,,,4648b43b-f90c-4ea4-828e-42465597d771,134.29912976192,46.4656859268766
1795,US Highway 19 N,,,,,189e8856-9bdf-4a0a-8f5d-86755c962ea9,160.891540833242,55.6821692723947
1796,US Highway 19 N,,,,,a9f7c014-d76a-4943-ac86-42b3400bf392,396.352140328719,137.291730872245
1797,US Highway 19 N,,,,,75b8b861-0987-43e8-94c2-ed785a69807d,2020.29079541331,700.013504428722
1798,US Highway 19 N,,,,,3364173c-1bda-4129-9f59-1918ed21df9b,1375.77765389719,476.906344459487
1799,Countryside Blvd,,,,,1885023f-00ad-49c3-b7ce-7c4b9b44a3fd,126.944753028527,43.8818067069767
1800,Countryside Blvd,,,,,6bd76728-4006-4c73-aa40-9df88ff0f879,112.257820071311,38.7901656031724
1801,Mcmullen Booth Rd S,,,,,6cedcb1e-e82a-452e-aafa-e154188beef4,255.817575215825,88.465651842597
1802,Mcmullen Booth Rd S,,,,,16b8816d-5373-4da5-a8fd-353a2e4f7c6f,209.277255890274,72.5424172876366
1803,Mcmullen Booth Rd S,,,,,1a30049b-e8a1-4c79-9e06-a37cc533eb2d,202.344294450684,70.1402179104351
1804,Tampa Rd,,,,,3eeb2301-a6f0-4666-959e-a7b0ca67affb,160.483071458623,55.4845083007184
1805,Tampa Rd,,,,,56ebc612-20ab-4932-ab60-5e0b9714eb0d,691.727770403735,239.291871212951
1806,Seminole Blvd,,,,,32176ff2-d665-46d2-9e60-3f88aa9411e3,20.3013683152384,7.02889612246744
1807,Seminole Blvd,,,,,854a79ea-7ab5-40dd-ada7-0a0a1c4ea085,397.353318748521,137.575439859969
1808,West Bay Dr,,,,,df806582-13b3-4d1e-96a4-aed98e49f585,184.49049038188,63.5906867282934
1809,S Pinellas Ave,,,,,4d614d8e-778a-4138-86d6-12be0d5ab372,1041.61764009466,361.319016953969
1810,E Tarpon Ave,,,,,7768ee7a-f835-4a6e-8dc6-2b2cd8190984,437.907457054177,151.260935361756
1811,Pass A Grille Way,,,,,94d68c17-a77c-4acd-a5dd-46eef88a7c5e,253.045624446543,87.4989168908043
1812,Gulf Blvd,,,,,f5235f8c-7792-4d15-86ce-ca8804fd8b65,650.050086601463,224.77587269669
1813,Gulf Blvd,,,,,5e610112-a1f5-415d-9f80-596ce93d8fc1,428.247781872026,148.077334655468
1814,Keystone Rd,,,,,58372bda-5cd0-4cd2-bc70-3100f182d00a,342.348953331586,118.256256040921
1815,US Highway 19 N,,,,,948c2be5-aff8-4502-8a68-afafc0f4e21d,904.882913929626,314.169153208611
1816,Gulf Blvd,,,,,ad1c43f0-3bd9-4de6-8035-3515daf1accb,166.602689881206,57.6009625346673
1817,Gulf Blvd,,,,,36339dcd-f00e-470f-941e-9b0b6e28d124,136.170247237247,47.0856584126913
1818,Pasadena Ave S,,,,,dc33d384-9f70-4d9c-ae81-93ed6f6ff100,484.941866937615,167.714557564872
1819,Pasadena Ave S,,,,,896d5365-c82d-41cc-9a06-4bd4f6c0b579,282.624771436514,97.73458589438
1820,Gulfport Blvd S,,,,,b080c424-73b0-45f5-8b83-792d8993b8fd,348.453772177366,119.938677835878
1821,Gulfport Blvd S,,,,,63cd8a33-ad61-4697-baf0-a15c414292e2,223.885285088154,77.065604562282
1822,US Highway 19 N,,,,,46eb9960-51af-421f-88b1-6399bc5a3ef2,1966.86226264886,680.297571928421
1823,US Highway 19 N,,,,,b6ed0df7-1389-45fa-97d5-5ec1bd7eba20,228.475360798615,79.0378428902423
1824,Mcmullen Booth Rd S,,,,,8c4d1602-9a29-4272-b3aa-effc8412c4df,275.271332757295,95.4219963555778
1825,Mcmullen Booth Rd S,,,,,81461c04-b243-44b1-ba12-b9ceeca191fd,213.680171013505,74.0726371507182
1826,Mcmullen Booth Rd,,,,,06664428-4a88-4dec-b47a-005c2959fdac,523.264553256794,181.289039181308
1827,Mcmullen Booth Rd S,,,,,aee83173-cb24-4e23-8229-2a2a579adad2,138.715851182955,48.0370648413148
1828,Mcmullen Booth Rd S,,,,,d3a0461b-3a91-4b85-8164-8e86d183befa,322.291353588458,111.721298608904
1829,Mcmullen Booth Rd S,,,,,875be846-3564-494a-a650-c4ded5370ae2,342.431120993455,118.701628779628
1830,34th St N,,,,,5c26c455-dd23-4389-9387-803e80215a3b,167.192795761454,57.8583714949586
1831,5th Ave N,,,,,f55ae6eb-3d03-49ab-8379-0ca41daf9d75,115.883076113924,39.8924295446743
1832,34th St N,,,,,007bbe22-06a1-438e-8d24-bb72ee254ddf,124.379185525438,43.0505920124267
1833,34th St N,,,,,7e21cf03-efcb-45f7-b764-d954106e7e4c,102.971599483811,35.6408212161281
1834,34th St N,,,,,4c383a1b-1b51-42e9-8e48-f931a24a3375,123.058108322149,42.5935808027457
1835,34th St N,,,,,61efe598-10a1-47c7-bebb-c618d34f0d16,111.541930540016,38.6072067330596
1836,4th St N,,,,,f9eb6255-9f1d-490d-9584-6768007d8f99,319.297351888611,110.539044696042
1837,Seminole Blvd,,,,,353541d8-5891-4ce1-a0a9-5189aec19715,68.7930704222471,23.816270667472
1838,US 19A,,,,,622c612e-e98c-463a-8050-1e59f68073ee,251.154207016968,86.795712005846
1839,54th Ave N,,,,,d7df0523-4935-4f84-a77d-4e4ea38bb9e5,242.422914649879,83.4875239060153
1840,54th Ave N,,,,,d16aa32f-b2d6-4912-9023-5c8e63238658,250.557792297428,86.2890754803322
1841,54th Ave N,,,,,8186b8c4-9bd4-4121-a2bc-59511c0979c0,201.116655370213,69.26151752414
1842,54th Ave N,,,,,b9e2943a-9a2f-4e2c-9f05-000607d7b598,273.208264881295,94.088747110678
1843,54th Ave N,,,,,8e63f726-f3d6-4205-a0ba-c920bfe337e7,320.834290139059,110.491213981244
